Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,567323,-,b'Washington',b'United States',47.6,-122.33,-8,39,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Wind Speed,Precipitable Water,Temperature,Clearsky GHI,GHI,Cloud Type
2021,3,26,14,0,0.6000000000000001,1.5,11.9,653,201,4
2021,3,26,15,0,0.6000000000000001,1.5,11.5,538,173,4
2021,3,26,16,0,0.5,1.5,10.8,381,265,5
2021,3,26,17,0,0.5,1.5,9.600000000000001,207,134,5
2021,3,26,18,0,0.5,1.5,7.9,48,28,5
2021,3,26,19,0,0.5,1.5,7.4,0,0,5
2021,3,26,20,0,0.5,1.5,7.2,0,0,5
2021,3,26,21,0,0.5,1.5,6.9,0,0,5
2021,3,26,22,0,0.5,1.5,6.6000000000000005,0,0,5
2021,3,26,23,0,0.5,1.4000000000000001,6.300000000000001,0,0,5
2021,3,27,0,0,0.5,1.4000000000000001,6.2,0,0,5
2021,3,27,1,0,0.5,1.4000000000000001,6.2,0,0,5
2021,3,27,2,0,0.4,1.4000000000000001,6.300000000000001,0,0,5
2021,3,27,3,0,0.5,1.4000000000000001,6.1000000000000005,0,0,5
2021,3,27,4,0,0.6000000000000001,1.4000000000000001,5.6000000000000005,0,0,5
2021,3,27,5,0,0.5,1.5,5.300000000000001,0,0,5
2021,3,27,6,0,0.6000000000000001,1.5,5.7,0,0,5
2021,3,27,7,0,0.7000000000000001,1.6,6.4,124,72,5
2021,3,27,8,0,0.7000000000000001,1.6,7.2,295,195,5
2021,3,27,9,0,0.7000000000000001,1.6,7.800000000000001,460,335,5
2021,3,27,10,0,0.8,1.6,8.4,591,439,5
2021,3,27,11,0,0.8,1.5,9.200000000000001,688,509,4
2021,3,27,12,0,0.6000000000000001,1.5,10.8,730,658,2
2021,3,27,13,0,0.5,1.5,12.100000000000001,721,620,8
2021,3,27,14,0,0.5,1.5,12.8,652,472,7
2021,3,27,15,0,0.5,1.6,12.5,531,333,7
2021,3,27,16,0,0.4,1.7000000000000002,11.4,375,36,8
2021,3,27,17,0,0.4,1.8,9.8,203,37,8
2021,3,27,18,0,0.5,1.9000000000000001,8.3,49,16,8
2021,3,27,19,0,0.6000000000000001,1.8,7.5,0,0,8
2021,3,27,20,0,0.8,1.8,7.300000000000001,0,0,8
2021,3,27,21,0,0.8,1.7000000000000002,6.6000000000000005,0,0,8
2021,3,27,22,0,0.9,1.7000000000000002,6.2,0,0,8
2021,3,27,23,0,0.9,1.7000000000000002,5.9,0,0,8
2021,3,28,0,0,0.9,1.6,5.9,0,0,8
2021,3,28,1,0,0.9,1.5,5.800000000000001,0,0,8
2021,3,28,2,0,0.8,1.4000000000000001,5.6000000000000005,0,0,8
2021,3,28,3,0,0.9,1.4000000000000001,5.5,0,0,8
2021,3,28,4,0,1.1,1.4000000000000001,5.5,0,0,8
2021,3,28,5,0,1.1,1.4000000000000001,5.5,0,0,8
2021,3,28,6,0,1.2000000000000002,1.5,5.7,0,0,8
2021,3,28,7,0,1.6,1.6,6.1000000000000005,129,27,8
2021,3,28,8,0,2.2,1.6,6.6000000000000005,301,25,8
2021,3,28,9,0,2.4000000000000004,1.7000000000000002,7,466,31,8
2021,3,28,10,0,2.4000000000000004,1.7000000000000002,7.4,606,35,8
2021,3,28,11,0,2.3000000000000003,1.7000000000000002,7.9,699,133,8
2021,3,28,12,0,2.2,1.6,8.200000000000001,742,116,7
2021,3,28,13,0,1.9000000000000001,1.4000000000000001,8,733,82,7
2021,3,28,14,0,1.8,1.2000000000000002,7.6000000000000005,663,15,8
2021,3,28,15,0,1.7000000000000002,1,7,548,261,8
2021,3,28,16,0,1.6,0.9,6.2,393,393,1
2021,3,28,17,0,1.6,0.9,5.300000000000001,219,219,1
2021,3,28,18,0,1.6,0.9,4.5,56,56,1
2021,3,28,19,0,1.6,0.8,4.3,0,0,1
2021,3,28,20,0,1.4000000000000001,0.7000000000000001,4.1000000000000005,0,0,1
2021,3,28,21,0,1.2000000000000002,0.7000000000000001,3.7,0,0,1
2021,3,28,22,0,1.2000000000000002,0.7000000000000001,3.4000000000000004,0,0,1
2021,3,28,23,0,1.1,0.7000000000000001,3.1,0,0,1
2021,3,29,0,0,1.1,0.7000000000000001,2.9000000000000004,0,0,1
2021,3,29,1,0,1,0.6000000000000001,2.5,0,0,1
2021,3,29,2,0,0.9,0.6000000000000001,1.6,0,0,1
2021,3,29,3,0,0.8,0.6000000000000001,1.1,0,0,1
2021,3,29,4,0,0.8,0.6000000000000001,0.8,0,0,1
2021,3,29,5,0,0.9,0.6000000000000001,0.6000000000000001,0,0,1
2021,3,29,6,0,0.8,0.6000000000000001,1.3,0,0,1
2021,3,29,7,0,0.7000000000000001,0.6000000000000001,3.4000000000000004,145,145,1
2021,3,29,8,0,0.5,0.6000000000000001,5.2,327,327,1
2021,3,29,9,0,0.5,0.6000000000000001,6.800000000000001,499,499,1
2021,3,29,10,0,0.6000000000000001,0.6000000000000001,7.9,639,639,1
2021,3,29,11,0,0.6000000000000001,0.6000000000000001,8.6,733,626,2
2021,3,29,12,0,0.6000000000000001,0.7000000000000001,9.200000000000001,769,583,5
2021,3,29,13,0,0.7000000000000001,0.7000000000000001,9.5,754,185,5
2021,3,29,14,0,0.7000000000000001,0.7000000000000001,9.4,683,564,2
2021,3,29,15,0,0.8,0.7000000000000001,9.1,563,563,2
2021,3,29,16,0,0.9,0.8,8.5,402,402,1
2021,3,29,17,0,0.7000000000000001,0.8,7.1000000000000005,225,225,1
2021,3,29,18,0,0.9,0.8,4.3,58,58,1
2021,3,29,19,0,1,0.8,3.6,0,0,1
2021,3,29,20,0,0.9,0.8,3.7,0,0,1
2021,3,29,21,0,0.5,0.8,4,0,0,1
2021,3,29,22,0,0.1,0.8,4,0,0,1
2021,3,29,23,0,0.7000000000000001,0.8,3.4000000000000004,0,0,1
2021,3,30,0,0,0.9,0.8,2.2,0,0,1
2021,3,30,1,0,1,0.9,1.1,0,0,1
2021,3,30,2,0,1,0.9,0.6000000000000001,0,0,1
2021,3,30,3,0,1,1,0.5,0,0,1
2021,3,30,4,0,0.9,1,0.5,0,0,1
2021,3,30,5,0,0.9,1,0.4,0,0,1
2021,3,30,6,0,0.7000000000000001,1.1,1.2000000000000002,10,10,1
2021,3,30,7,0,0.6000000000000001,1.1,3.7,139,139,1
2021,3,30,8,0,0.6000000000000001,1.1,5.800000000000001,315,315,1
2021,3,30,9,0,0.6000000000000001,1.1,7.6000000000000005,483,483,1
2021,3,30,10,0,0.4,1.1,8.9,627,627,1
2021,3,30,11,0,0.30000000000000004,1.1,9.9,720,720,1
2021,3,30,12,0,0.1,1.1,10.8,761,761,1
2021,3,30,13,0,0.1,1.1,11.3,747,747,1
2021,3,30,14,0,0.2,1.1,11.5,678,678,0
2021,3,30,15,0,0.30000000000000004,1.2000000000000002,11.200000000000001,558,558,0
2021,3,30,16,0,0.30000000000000004,1.2000000000000002,10.4,402,402,0
2021,3,30,17,0,0.4,1.2000000000000002,8.8,226,226,0
2021,3,30,18,0,0.9,1.1,6.300000000000001,61,61,0
2021,3,30,19,0,1.1,1.1,5.2,0,0,0
2021,3,30,20,0,1.2000000000000002,1,4.4,0,0,0
2021,3,30,21,0,1.2000000000000002,1,3.9000000000000004,0,0,0
2021,3,30,22,0,1.2000000000000002,1,3.5,0,0,0
2021,3,30,23,0,1.1,1,3.2,0,0,0
2021,3,31,0,0,1.1,1,2.9000000000000004,0,0,0
2021,3,31,1,0,1.1,1,2.6,0,0,0
2021,3,31,2,0,1.1,1,2.2,0,0,0
2021,3,31,3,0,1.1,1,2,0,0,0
2021,3,31,4,0,1.1,1,1.9000000000000001,0,0,0
2021,3,31,5,0,1.1,0.9,1.8,0,0,0
2021,3,31,6,0,0.8,0.9,2.5,14,14,0
2021,3,31,7,0,0.5,0.9,5.6000000000000005,152,152,0
2021,3,31,8,0,0.5,0.9,7.9,331,331,0
2021,3,31,9,0,0.5,0.9,10.3,501,501,0
2021,3,31,10,0,0.4,0.9,12.200000000000001,643,643,0
2021,3,31,11,0,0.4,0.9,13.8,737,737,0
2021,3,31,12,0,0.4,0.9,15.100000000000001,778,778,0
2021,3,31,13,0,0.4,0.9,16,764,764,1
2021,3,31,14,0,0.4,0.9,16.400000000000002,692,634,8
2021,3,31,15,0,0.4,1,16.3,569,524,8
2021,3,31,16,0,0.4,1,15.600000000000001,406,373,7
2021,3,31,17,0,0.5,1,12.600000000000001,229,177,8
2021,3,31,18,0,0.5,1.1,10.3,63,44,3
2021,3,31,19,0,0.4,1.1,9,0,0,3
2021,3,31,20,0,0.30000000000000004,1,8.3,0,0,8
2021,3,31,21,0,0.30000000000000004,0.9,8.1,0,0,7
2021,3,31,22,0,0.30000000000000004,0.9,8,0,0,7
2021,3,31,23,0,0.4,0.8,7.5,0,0,7
2021,4,1,0,0,0.6000000000000001,0.8,6.800000000000001,0,0,1
2021,4,1,1,0,0.7000000000000001,0.8,5.800000000000001,0,0,3
2021,4,1,2,0,0.8,0.8,5.5,0,0,1
2021,4,1,3,0,0.9,0.8,5.800000000000001,0,0,7
2021,4,1,4,0,0.9,0.9,6.1000000000000005,0,0,8
2021,4,1,5,0,0.9,0.9,6,0,0,7
2021,4,1,6,0,0.8,0.9,6.5,14,9,7
2021,4,1,7,0,0.7000000000000001,1,7.9,151,151,1
2021,4,1,8,0,0.5,1,9.5,330,280,8
2021,4,1,9,0,0.4,1,11.200000000000001,499,455,8
2021,4,1,10,0,0.5,1,12.600000000000001,638,560,8
2021,4,1,11,0,0.6000000000000001,1,13.600000000000001,732,650,8
2021,4,1,12,0,0.7000000000000001,1,14.100000000000001,773,676,8
2021,4,1,13,0,0.7000000000000001,1.1,14.3,753,613,7
2021,4,1,14,0,0.7000000000000001,1.2000000000000002,14.200000000000001,679,567,7
2021,4,1,15,0,0.6000000000000001,1.3,13.5,558,389,7
2021,4,1,16,0,0.5,1.4000000000000001,12.600000000000001,402,186,8
2021,4,1,17,0,0.30000000000000004,1.4000000000000001,11.3,229,99,7
2021,4,1,18,0,0.5,1.5,9.1,65,26,7
2021,4,1,19,0,0.30000000000000004,1.5,8.6,0,0,7
2021,4,1,20,0,0.30000000000000004,1.4000000000000001,8.1,0,0,0
2021,4,1,21,0,0.2,1.4000000000000001,7.5,0,0,0
2021,4,1,22,0,0.1,1.3,7.4,0,0,0
2021,4,1,23,0,0.2,1.2000000000000002,7.1000000000000005,0,0,0
2021,4,2,0,0,0.30000000000000004,1.2000000000000002,6.800000000000001,0,0,0
2021,4,2,1,0,0.4,1.2000000000000002,6.300000000000001,0,0,0
2021,4,2,2,0,0.4,1.1,6.1000000000000005,0,0,1
2021,4,2,3,0,0.4,1.1,5.800000000000001,0,0,4
2021,4,2,4,0,0.5,1.1,5.5,0,0,1
2021,4,2,5,0,0.5,1,5.2,0,0,1
2021,4,2,6,0,0.4,1,5.6000000000000005,16,6,4
2021,4,2,7,0,0.6000000000000001,0.9,6.7,155,114,2
2021,4,2,8,0,0.6000000000000001,0.9,8.200000000000001,333,129,4
2021,4,2,9,0,0.7000000000000001,0.8,9.600000000000001,506,283,4
2021,4,2,10,0,0.6000000000000001,0.8,10.700000000000001,645,513,2
2021,4,2,11,0,0.6000000000000001,0.8,11.5,739,570,4
2021,4,2,12,0,0.6000000000000001,0.9,12.200000000000001,776,631,7
2021,4,2,13,0,0.6000000000000001,0.9,12.700000000000001,763,623,7
2021,4,2,14,0,0.6000000000000001,0.9,12.8,693,589,8
2021,4,2,15,0,0.5,0.9,12.5,574,472,7
2021,4,2,16,0,0.30000000000000004,0.9,11.8,417,350,8
2021,4,2,17,0,0.30000000000000004,1,10.9,238,192,7
2021,4,2,18,0,0.4,1,9.700000000000001,70,44,8
2021,4,2,19,0,0.2,1,9.5,0,0,7
2021,4,2,20,0,0.30000000000000004,1,9.1,0,0,7
2021,4,2,21,0,0.6000000000000001,1.1,8.200000000000001,0,0,7
2021,4,2,22,0,0.7000000000000001,1.1,7.300000000000001,0,0,7
2021,4,2,23,0,0.7000000000000001,1.2000000000000002,6.5,0,0,8
2021,4,3,0,0,0.7000000000000001,1.3,5.9,0,0,4
2021,4,3,1,0,0.7000000000000001,1.3,5.6000000000000005,0,0,8
2021,4,3,2,0,0.8,1.4000000000000001,5.300000000000001,0,0,8
2021,4,3,3,0,0.7000000000000001,1.4000000000000001,5.1000000000000005,0,0,8
2021,4,3,4,0,0.8,1.5,5.2,0,0,8
2021,4,3,5,0,0.9,1.5,5.2,0,0,8
2021,4,3,6,0,0.9,1.5,6.1000000000000005,21,8,4
2021,4,3,7,0,0.7000000000000001,1.6,8.200000000000001,164,61,4
2021,4,3,8,0,0.7000000000000001,1.6,10.100000000000001,338,214,8
2021,4,3,9,0,0.7000000000000001,1.7000000000000002,11.100000000000001,501,413,8
2021,4,3,10,0,0.7000000000000001,1.8,12,628,458,4
2021,4,3,11,0,0.8,1.8,13.3,722,503,8
2021,4,3,12,0,0.8,1.9000000000000001,14.600000000000001,762,584,7
2021,4,3,13,0,0.8,2,14.700000000000001,745,593,8
2021,4,3,14,0,0.7000000000000001,2,14.100000000000001,675,465,8
2021,4,3,15,0,0.6000000000000001,2.1,13.600000000000001,557,390,8
2021,4,3,16,0,0.5,2.1,13.100000000000001,404,178,8
2021,4,3,17,0,0.4,2.1,12,231,35,6
2021,4,3,18,0,0.5,2.1,10.5,68,14,6
2021,4,3,19,0,0.6000000000000001,2,10.100000000000001,0,0,8
2021,4,3,20,0,0.5,1.9000000000000001,9.9,0,0,8
2021,4,3,21,0,0.30000000000000004,1.9000000000000001,9.600000000000001,0,0,8
2021,4,3,22,0,0.2,1.8,9.200000000000001,0,0,7
2021,4,3,23,0,0.30000000000000004,1.8,8.5,0,0,8
2021,4,4,0,0,0.4,1.8,7.800000000000001,0,0,8
2021,4,4,1,0,0.5,1.7000000000000002,7.2,0,0,8
2021,4,4,2,0,0.7000000000000001,1.7000000000000002,6.6000000000000005,0,0,8
2021,4,4,3,0,0.7000000000000001,1.6,5.9,0,0,8
2021,4,4,4,0,0.6000000000000001,1.5,5.6000000000000005,0,0,8
2021,4,4,5,0,0.6000000000000001,1.4000000000000001,5.2,0,0,8
2021,4,4,6,0,0.5,1.2000000000000002,5.300000000000001,24,6,4
2021,4,4,7,0,0.6000000000000001,1,6.1000000000000005,172,24,4
2021,4,4,8,0,0.7000000000000001,0.9,6.800000000000001,354,64,4
2021,4,4,9,0,0.7000000000000001,0.8,8.1,526,178,4
2021,4,4,10,0,0.7000000000000001,0.8,9.5,664,215,4
2021,4,4,11,0,0.6000000000000001,0.8,10.3,757,301,4
2021,4,4,12,0,0.6000000000000001,0.8,10.700000000000001,797,536,4
2021,4,4,13,0,0.7000000000000001,0.8,10.5,780,162,4
2021,4,4,14,0,0.9,0.8,10,709,538,4
2021,4,4,15,0,1,0.9,9.200000000000001,587,231,4
2021,4,4,16,0,1.1,0.8,8.3,432,55,4
2021,4,4,17,0,1,0.8,7.300000000000001,254,126,4
2021,4,4,18,0,0.7000000000000001,0.7000000000000001,4.7,81,81,0
2021,4,4,19,0,0.8,0.7000000000000001,3.3000000000000003,0,0,0
2021,4,4,20,0,0.9,0.8,3.2,0,0,0
2021,4,4,21,0,0.9,0.8,3.2,0,0,0
2021,4,4,22,0,0.9,0.8,3.2,0,0,0
2021,4,4,23,0,0.9,0.7000000000000001,3.1,0,0,0
2021,4,5,0,0,0.7000000000000001,0.7000000000000001,3.1,0,0,0
2021,4,5,1,0,0.6000000000000001,0.7000000000000001,2.9000000000000004,0,0,0
2021,4,5,2,0,0.5,0.7000000000000001,2.7,0,0,1
2021,4,5,3,0,0.30000000000000004,0.8,2.4000000000000004,0,0,1
2021,4,5,4,0,0.30000000000000004,0.8,2.2,0,0,1
2021,4,5,5,0,0.5,0.8,2,0,0,1
2021,4,5,6,0,0.5,0.9,2.9000000000000004,28,28,0
2021,4,5,7,0,0.30000000000000004,0.9,5.5,180,180,0
2021,4,5,8,0,0.1,0.9,7.5,362,257,2
2021,4,5,9,0,0.1,1,9.200000000000001,529,529,1
2021,4,5,10,0,0,1,10.5,667,667,1
2021,4,5,11,0,0,1.1,11.700000000000001,755,755,0
2021,4,5,12,0,0,1.1,12.600000000000001,794,794,0
2021,4,5,13,0,0.1,1.1,13.100000000000001,776,776,0
2021,4,5,14,0,0.1,1.1,13.3,701,701,0
2021,4,5,15,0,0.2,1.1,13,577,577,0
2021,4,5,16,0,0.2,1,12.200000000000001,420,420,0
2021,4,5,17,0,0.2,1,10.8,243,243,0
2021,4,5,18,0,0.5,1,8.5,75,75,0
2021,4,5,19,0,0.6000000000000001,1,7.800000000000001,0,0,0
2021,4,5,20,0,0.4,0.9,7.6000000000000005,0,0,3
2021,4,5,21,0,0.30000000000000004,0.9,7.300000000000001,0,0,0
2021,4,5,22,0,0.5,0.9,6.9,0,0,0
2021,4,5,23,0,0.7000000000000001,0.9,6.300000000000001,0,0,0
2021,4,6,0,0,0.9,0.9,5.7,0,0,0
2021,4,6,1,0,1,0.9,4.800000000000001,0,0,0
2021,4,6,2,0,1.2000000000000002,0.9,3.8000000000000003,0,0,1
2021,4,6,3,0,1.2000000000000002,0.9,2.8000000000000003,0,0,0
2021,4,6,4,0,1.1,0.9,1.9000000000000001,0,0,0
2021,4,6,5,0,1,0.9,1.5,0,0,3
2021,4,6,6,0,0.6000000000000001,0.9,3,27,27,0
2021,4,6,7,0,0.5,0.9,5.1000000000000005,175,175,0
2021,4,6,8,0,0.2,0.8,6.9,354,354,0
2021,4,6,9,0,0.2,0.9,9.1,521,521,1
2021,4,6,10,0,0.30000000000000004,0.9,11,667,667,0
2021,4,6,11,0,0.2,1,12.4,753,753,0
2021,4,6,12,0,0.2,1.1,13.4,788,788,0
2021,4,6,13,0,0.2,1.1,14.200000000000001,774,774,0
2021,4,6,14,0,0.1,1.2000000000000002,14.5,700,700,0
2021,4,6,15,0,0.1,1.2000000000000002,14.3,579,579,2
2021,4,6,16,0,0.1,1.2000000000000002,13.700000000000001,422,396,7
2021,4,6,17,0,0.2,1.2000000000000002,12.4,244,188,7
2021,4,6,18,0,0.2,1.2000000000000002,11.200000000000001,78,56,3
2021,4,6,19,0,0.4,1.2000000000000002,10.700000000000001,0,0,7
2021,4,6,20,0,0.4,1.2000000000000002,9.9,0,0,3
2021,4,6,21,0,0.4,1.3,8.9,0,0,1
2021,4,6,22,0,0.5,1.3,7.9,0,0,0
2021,4,6,23,0,0.6000000000000001,1.3,6.800000000000001,0,0,0
2021,4,7,0,0,0.6000000000000001,1.4000000000000001,6.1000000000000005,0,0,1
2021,4,7,1,0,0.5,1.5,5.800000000000001,0,0,7
2021,4,7,2,0,0.7000000000000001,1.5,5.300000000000001,0,0,6
2021,4,7,3,0,0.7000000000000001,1.6,4.9,0,0,8
2021,4,7,4,0,0.8,1.6,5.1000000000000005,0,0,8
2021,4,7,5,0,0.8,1.6,5,0,0,8
2021,4,7,6,0,0.8,1.6,5,31,9,4
2021,4,7,7,0,0.9,1.6,5.2,176,13,6
2021,4,7,8,0,1.1,1.6,5.5,350,110,8
2021,4,7,9,0,1.2000000000000002,1.6,5.9,514,46,6
2021,4,7,10,0,1.4000000000000001,1.6,6.300000000000001,646,190,6
2021,4,7,11,0,1.5,1.6,6.7,737,147,6
2021,4,7,12,0,1.6,1.6,7.2,778,260,6
2021,4,7,13,0,1.7000000000000002,1.6,7.9,762,122,8
2021,4,7,14,0,1.7000000000000002,1.5,8.200000000000001,694,171,8
2021,4,7,15,0,1.7000000000000002,1.5,8.1,578,51,4
2021,4,7,16,0,1.6,1.5,7.800000000000001,426,52,4
2021,4,7,17,0,1.5,1.4000000000000001,7.2,253,106,8
2021,4,7,18,0,1.4000000000000001,1.4000000000000001,6.5,86,16,8
2021,4,7,19,0,1.3,1.3,6.1000000000000005,0,0,4
2021,4,7,20,0,1.1,1.3,5.800000000000001,0,0,4
2021,4,7,21,0,0.9,1.2000000000000002,5.5,0,0,4
2021,4,7,22,0,0.9,1.1,5.1000000000000005,0,0,4
2021,4,7,23,0,0.9,1,4.7,0,0,4
2021,4,8,0,0,0.9,1,4.4,0,0,4
2021,4,8,1,0,0.9,1,3.8000000000000003,0,0,4
2021,4,8,2,0,0.8,0.9,3.5,0,0,8
2021,4,8,3,0,0.9,0.9,3.2,0,0,1
2021,4,8,4,0,1,0.8,3,0,0,4
2021,4,8,5,0,1,0.8,2.8000000000000003,0,0,1
2021,4,8,6,0,0.7000000000000001,0.7000000000000001,3.4000000000000004,41,23,2
2021,4,8,7,0,0.7000000000000001,0.7000000000000001,4.7,202,202,1
2021,4,8,8,0,0.7000000000000001,0.7000000000000001,6,387,387,1
2021,4,8,9,0,0.6000000000000001,0.7000000000000001,7.4,558,558,1
2021,4,8,10,0,0.4,0.8,8.6,693,529,2
2021,4,8,11,0,0.4,0.8,9.600000000000001,784,784,0
2021,4,8,12,0,0.30000000000000004,0.9,10.4,818,527,2
2021,4,8,13,0,0.4,0.9,10.8,798,798,0
2021,4,8,14,0,0.4,1,10.9,723,723,0
2021,4,8,15,0,0.4,1.1,10.5,601,601,0
2021,4,8,16,0,0.5,1.1,10,442,327,2
2021,4,8,17,0,0.4,1.2000000000000002,8.9,262,197,2
2021,4,8,18,0,0.5,1.3,6.7,89,58,4
2021,4,8,19,0,0.6000000000000001,1.3,5.7,0,0,4
2021,4,8,20,0,0.7000000000000001,1.3,5.1000000000000005,0,0,4
2021,4,8,21,0,0.8,1.3,4.5,0,0,1
2021,4,8,22,0,0.7000000000000001,1.2000000000000002,3.9000000000000004,0,0,8
2021,4,8,23,0,0.6000000000000001,1.2000000000000002,3.4000000000000004,0,0,0
2021,4,9,0,0,0.7000000000000001,1.2000000000000002,3,0,0,1
2021,4,9,1,0,0.8,1.2000000000000002,2.4000000000000004,0,0,1
2021,4,9,2,0,0.8,1.1,2,0,0,1
2021,4,9,3,0,0.8,1.1,1.3,0,0,1
2021,4,9,4,0,0.8,1.1,0.8,0,0,4
2021,4,9,5,0,0.9,1.1,0.8,0,0,2
2021,4,9,6,0,0.9,1.1,2.7,42,42,1
2021,4,9,7,0,1,1.1,4.6000000000000005,201,201,0
2021,4,9,8,0,1.2000000000000002,1.1,6.4,380,304,2
2021,4,9,9,0,1.4000000000000001,1.1,7.6000000000000005,545,456,8
2021,4,9,10,0,1.5,1.2000000000000002,8.5,676,506,8
2021,4,9,11,0,1.6,1.3,9.3,761,220,4
2021,4,9,12,0,1.6,1.4000000000000001,9.600000000000001,794,408,4
2021,4,9,13,0,1.6,1.5,9.5,779,191,4
2021,4,9,14,0,1.7000000000000002,1.5,9.200000000000001,708,296,4
2021,4,9,15,0,1.7000000000000002,1.5,8.700000000000001,589,236,4
2021,4,9,16,0,1.6,1.5,7.9,434,29,8
2021,4,9,17,0,1.5,1.5,7.1000000000000005,258,18,7
2021,4,9,18,0,1.5,1.4000000000000001,6.2,91,34,8
2021,4,9,19,0,1.5,1.3,5.6000000000000005,0,0,8
2021,4,9,20,0,1.6,1.3,5.5,0,0,8
2021,4,9,21,0,1.6,1.2000000000000002,5.4,0,0,4
2021,4,9,22,0,1.4000000000000001,1.1,5.4,0,0,4
2021,4,9,23,0,1.2000000000000002,1,5,0,0,4
2021,4,10,0,0,1,0.9,4.5,0,0,2
2021,4,10,1,0,1,0.8,3.6,0,0,4
2021,4,10,2,0,1,0.8,3.1,0,0,1
2021,4,10,3,0,1,0.8,2.8000000000000003,0,0,4
2021,4,10,4,0,0.9,0.8,2.3000000000000003,0,0,4
2021,4,10,5,0,0.9,0.8,2,0,0,8
2021,4,10,6,0,0.9,0.7000000000000001,2.8000000000000003,44,20,4
2021,4,10,7,0,1,0.8,3.9000000000000004,200,113,4
2021,4,10,8,0,1,0.8,4.800000000000001,380,380,1
2021,4,10,9,0,1,0.8,5.9,545,424,4
2021,4,10,10,0,1,0.8,6.9,690,690,0
2021,4,10,11,0,0.9,0.8,7.4,781,665,2
2021,4,10,12,0,0.8,0.8,7.800000000000001,820,820,0
2021,4,10,13,0,0.7000000000000001,0.8,8.1,804,640,2
2021,4,10,14,0,0.7000000000000001,0.8,8.3,732,569,2
2021,4,10,15,0,0.7000000000000001,0.8,8.3,611,454,4
2021,4,10,16,0,0.6000000000000001,0.8,7.800000000000001,452,299,4
2021,4,10,17,0,0.5,0.8,7.1000000000000005,273,41,4
2021,4,10,18,0,0.7000000000000001,0.8,5.4,99,53,4
2021,4,10,19,0,0.9,0.8,4.3,0,0,4
2021,4,10,20,0,1,0.8,3.9000000000000004,0,0,0
2021,4,10,21,0,1,0.8,3.7,0,0,1
2021,4,10,22,0,1,0.8,3.3000000000000003,0,0,4
2021,4,10,23,0,1,0.8,2.9000000000000004,0,0,4
2021,4,11,0,0,1,0.8,2.7,0,0,0
2021,4,11,1,0,0.9,0.8,2.7,0,0,1
2021,4,11,2,0,0.8,0.8,2.6,0,0,0
2021,4,11,3,0,0.9,0.8,2.3000000000000003,0,0,1
2021,4,11,4,0,0.9,0.8,1.8,0,0,2
2021,4,11,5,0,0.9,0.8,1.5,0,0,1
2021,4,11,6,0,0.6000000000000001,0.7000000000000001,2.5,52,52,1
2021,4,11,7,0,0.30000000000000004,0.7000000000000001,5,217,217,1
2021,4,11,8,0,0.5,0.7000000000000001,6.5,402,402,0
2021,4,11,9,0,0.5,0.7000000000000001,7.7,571,571,1
2021,4,11,10,0,0.6000000000000001,0.7000000000000001,8.8,708,708,1
2021,4,11,11,0,0.7000000000000001,0.8,9.700000000000001,795,728,2
2021,4,11,12,0,0.8,0.8,10.3,833,833,0
2021,4,11,13,0,0.9,0.8,10.8,817,817,0
2021,4,11,14,0,1,0.8,10.8,743,743,0
2021,4,11,15,0,1,0.8,10.5,622,622,0
2021,4,11,16,0,1.1,0.8,9.700000000000001,462,462,0
2021,4,11,17,0,1,0.8,8.5,282,282,0
2021,4,11,18,0,0.9,0.7000000000000001,5.7,106,106,0
2021,4,11,19,0,1,0.7000000000000001,4,0,0,0
2021,4,11,20,0,1,0.7000000000000001,3.4000000000000004,0,0,0
2021,4,11,21,0,1,0.7000000000000001,2.8000000000000003,0,0,0
2021,4,11,22,0,1,0.7000000000000001,2.4000000000000004,0,0,0
2021,4,11,23,0,1.1,0.7000000000000001,2.2,0,0,0
2021,4,12,0,0,1,0.7000000000000001,2.1,0,0,0
2021,4,12,1,0,1,0.8,2.3000000000000003,0,0,8
2021,4,12,2,0,0.8,0.8,2.3000000000000003,0,0,1
2021,4,12,3,0,0.8,0.8,1.8,0,0,3
2021,4,12,4,0,0.8,0.8,1.2000000000000002,0,0,4
2021,4,12,5,0,0.8,0.8,1.2000000000000002,0,0,4
2021,4,12,6,0,0.7000000000000001,0.8,3.1,56,56,1
